지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
279,2022-12-17 3:00,-3.1,,1,340,37,1.8,-15.7,1021.6,1028,,,,,7,7,,34,4868,,,-2.7,,,,
279,2022-12-17 4:00,-3.2,,1.9,290,40,1.9,-14.9,1021.2,1027.6,,,,,0,0,,,4800,,,-3.3,,,,
279,2022-12-17 5:00,-4.1,,1.7,340,45,2,-14.2,1020.8,1027.2,,,,,7,2,,46,4674,,,-3.4,,,,
279,2022-12-17 6:00,-3.2,,0.9,320,42,2,-14.3,1020.2,1026.5,,,,,10,9,,67,4902,,,-2.4,,,,
279,2022-12-17 7:00,-3.2,,1.3,340,43,2.1,-14,1019.6,1025.9,,,,,9,9,,49,4794,,,-2.3,,,,
279,2022-12-17 8:00,-3.5,,0,0,45,2.1,-13.7,1019.5,1025.8,0,,,,9,9,,50,3246,,,-2.4,,,,
279,2022-12-17 9:00,-2.4,,0,0,43,2.2,-13.3,1018.6,1024.9,0,,,,10,9,,12,4446,,,-0.7,,,,
279,2022-12-17 10:00,-2,,0,0,41,2.2,-13.5,1018.4,1024.7,0.4,,,,7,5,,13,3924,,,-0.1,,,,
279,2022-12-17 11:00,-1.3,,0.1,0,38,2.1,-13.8,1018.1,1024.4,0.3,,,,9,9,,14,4135,,,0.4,,,,
279,2022-12-17 12:00,-3.1,0.3,1.5,270,76,3.7,-6.7,1019.3,1025.6,0,,0.4,,9,8,,3,1587,,,0.3,,,,
279,2022-12-17 13:00,-2.1,,0.5,250,61,3.2,-8.6,1017.7,1024,0,,0.1,,8,8,,6,4212,,,0.4,,,,
279,2022-12-17 14:00,-0.9,,1.4,290,51,2.9,-9.7,1016.7,1023,0.8,,,,7,4,,9,4915,,,0.9,,,,
279,2022-12-17 15:00,-0.8,0,1.8,290,51,3,-9.6,1016.2,1022.5,0.6,,,,10,9,,10,3579,,,2.4,,,,
279,2022-12-17 16:00,-2.1,,1.7,270,60,3.1,-8.8,1016.3,1022.6,0,,,,7,7,,11,4587,,,0.5,,,,
279,2022-12-17 17:00,-3,,1.9,290,72,3.5,-7.3,1017.1,1023.4,0,,,,8,8,,7,1619,,,0.2,,,,
279,2022-12-17 18:00,-3.3,0,0.8,290,57,2.7,-10.6,1017.6,1023.9,0,,,,6,3,,8,3264,,,-1.2,,,,
279,2022-12-17 19:00,-4,,0.2,0,62,2.8,-10.2,1017.5,1023.8,,,,,4,1,,12,3149,,,-2.6,,,,
279,2022-12-17 20:00,-4.7,,0.1,0,61,2.6,-11,1018.2,1024.6,,,,,0,0,,,3209,,,-3.3,,,,
279,2022-12-17 21:00,-5.2,,0.4,0,60,2.5,-11.7,1018.7,1025.1,,,,,0,0,,,2977,,,-3.9,,,,
279,2022-12-17 22:00,-5.4,,0.6,290,49,2,-14.4,1018.3,1024.7,,,,,0,0,,,3849,,,-4.3,,,,
279,2022-12-17 23:00,-5.5,,0.7,290,47,1.9,-15,1018.2,1024.6,,,,,0,0,,,4294,,,-4.7,,,,
279,2022-12-18 0:00,-6.3,,0.5,290,49,1.9,-15.2,1017.6,1024,,,,,0,0,,,4352,,,-5,,,,
279,2022-12-18 1:00,-6.5,,1,320,49,1.8,-15.4,1017.2,1023.6,,,,,0,0,,,4605,,,-5.4,,,,
279,2022-12-18 2:00,-6.8,,1.2,290,48,1.8,-16,1017,1023.4,,,,,0,0,,,4867,,,-5.8,,,,
279,2022-12-18 3:00,-7.4,,0.7,320,52,1.8,-15.5,1017.3,1023.7,,,,,0,0,,,4839,,,-6.1,,,,
279,2022-12-18 4:00,-7.3,,1.3,290,49,1.7,-16.2,1017,1023.4,,,,,0,0,,,4853,,,-6.3,,,,
279,2022-12-18 5:00,-7.1,,1.3,270,45,1.6,-17,1016.7,1023.1,,,,,0,0,,,5000,,,-6.5,,,,
279,2022-12-18 6:00,-7.4,,1.4,290,46,1.6,-17,1016.9,1023.3,,,,,0,0,,,5000,,,-6.7,,,,
279,2022-12-18 7:00,-8.1,,0.3,0,50,1.7,-16.7,1017.2,1023.6,,,,,0,0,,,4957,,,-7.2,,,,
279,2022-12-18 8:00,-7.4,,1.4,290,44,1.6,-17.5,1017.6,1024,0,,,,0,0,,,4933,,,-7,,,,
279,2022-12-18 9:00,-6.5,,1.4,290,39,1.5,-18.2,1017.9,1024.3,0,,,,0,0,,,4659,,,-6.2,,,,
279,2022-12-18 10:00,-5.1,,1,320,36,1.5,-17.8,1018,1024.4,1,,,,1,0,,,4718,,,-3.7,,,,
279,2022-12-18 11:00,-4.2,,1.6,290,33,1.5,-18.1,1017.6,1024,1,,,,4,0,,,5000,,,-0.5,,,,
279,2022-12-18 12:00,-2.6,,2,320,30,1.5,-17.8,1016.4,1022.7,1,,,,6,0,,,4964,,,0.4,,,,
279,2022-12-18 13:00,-2.5,,2.2,320,32,1.6,-16.9,1015.7,1022,1,,,,5,4,,16,4988,,,1.6,,,,
279,2022-12-18 14:00,-2,,2.4,320,32,1.7,-16.5,1015.2,1021.5,1,,,,1,1,,15,4946,,,2,,,,
279,2022-12-18 15:00,-2.6,,2.3,320,30,1.5,-17.8,1015,1021.3,1,,,,1,1,,18,5000,,,0.8,,,,
279,2022-12-18 16:00,-3.6,,2.1,320,33,1.6,-17.5,1015.3,1021.6,1,,,,0,0,,,4991,,,-0.1,,,,
279,2022-12-18 17:00,-4.3,,1.2,290,36,1.6,-17.1,1015.6,1021.9,0.1,,,,1,1,,18,5000,,,-2.3,,,,
279,2022-12-18 18:00,-5.1,,1.3,290,39,1.6,-16.9,1016.3,1022.7,0,,,,0,0,,,4898,,,-3.7,,,,
279,2022-12-18 19:00,-5.8,,0.7,320,41,1.6,-16.9,1017.1,1023.5,,,,,0,0,,,5000,,,-4.6,,,,
279,2022-12-18 20:00,-6.5,,0.8,290,48,1.8,-15.7,1017.8,1024.2,,,,,0,0,,,4916,,,-5.2,,,,
279,2022-12-18 21:00,-7.1,,0.5,290,52,1.9,-15.3,1018.3,1024.7,,,,,0,0,,,4480,,,-5.6,,,,
279,2022-12-18 22:00,-7.6,,1,270,54,1.9,-15.3,1018.4,1024.8,,,,,0,0,,,4948,,,-5.9,,,,
279,2022-12-18 23:00,-8.2,,0.8,270,57,1.9,-15.2,1018.5,1025,,,,,0,0,,,4850,,,-6.3,,,,
279,2022-12-19 0:00,-9.2,,0.1,0,63,1.9,-14.9,1018.9,1025.4,,,,,0,0,,,4654,,,-6.7,,,,
279,2022-12-19 1:00,-9.7,,0.7,290,68,2,-14.5,1018.8,1025.3,,,,,0,0,,,4768,,,-7,,,,
279,2022-12-19 2:00,-9.9,,0.2,0,66,1.9,-15,1018.8,1025.3,,,,,0,0,,,4268,,,-7.3,,,,
279,2022-12-19 3:00,-10.5,,0.1,0,69,1.9,-15,1018.9,1025.4,,,,,0,0,,,4241,,,-7.6,,,,
279,2022-12-19 4:00,-10.5,,0.1,0,71,2,-14.7,1019.2,1025.7,,,,,0,0,,,3392,,,-7.7,,,,
279,2022-12-19 5:00,-10.4,,0.2,0,71,2,-14.6,1019.6,1026.1,,,,,0,0,,,3659,,,-8,,,,
279,2022-12-19 6:00,-10.6,,0.4,0,73,2,-14.5,1020.2,1026.7,,,,,0,0,,,3179,,,-8.2,,,,
279,2022-12-19 7:00,-10.4,,0.3,0,75,2.1,-13.9,1020.7,1027.2,,,,,0,0,,,3070,,,-8.3,,,,
279,2022-12-19 8:00,-10.1,,0.1,0,75,2.1,-13.6,1020.9,1027.4,0,,,,0,0,,,2471,,,-8.2,,,,
279,2022-12-19 9:00,-7.9,,0.1,0,67,2.3,-12.9,1021.7,1028.2,0,,,,0,0,,,2879,,,-7,,,,
279,2022-12-19 10:00,-3.3,,0,0,43,2.1,-14.1,1022,1028.4,1,,,,0,0,,,4560,,,-4.1,,,,
279,2022-12-19 11:00,-1.3,,1.9,290,32,1.8,-15.9,1021.5,1027.8,1,,,,0,0,,,5000,,,-0.6,,,,
279,2022-12-19 12:00,0,,1.5,290,29,1.8,-15.9,1020.5,1026.8,1,,,,0,0,,,5000,,,0.7,,,,
279,2022-12-19 13:00,1,,2,340,29,1.9,-15,1019.8,1026,1,,,,1,1,,17,5000,,,2.9,,,,
279,2022-12-19 14:00,1.2,,2.5,290,34,2.3,-12.9,1019.5,1025.7,1,,,,1,1,,17,5000,,,2.7,,,,
279,2022-12-19 15:00,2.1,,1.6,320,34,2.4,-12.1,1019.3,1025.5,1,,,,0,0,,,4472,,,1.9,,,,
279,2022-12-19 16:00,1.2,,1,290,37,2.5,-11.9,1019.4,1025.6,1,,,,0,0,,,4752,,,-0.1,,,,
279,2022-12-19 17:00,0.5,,0.4,0,41,2.6,-11.2,1019.6,1025.9,0.1,,,,0,0,,,3965,,,-0.8,,,,
279,2022-12-19 18:00,-1.2,,0,0,50,2.8,-10.3,1020.3,1026.6,0,,,,0,0,,,4718,,,-1.9,,,,
279,2022-12-19 19:00,-2.8,,0.1,0,60,3,-9.4,1020.9,1027.2,,,,,0,0,,,3465,,,-2.6,,,,
279,2022-12-19 20:00,-3.3,,0,0,62,3,-9.5,1021.5,1027.9,,,,,0,0,,,3310,,,-3.3,,,,
279,2022-12-19 21:00,-4.2,,0.1,0,67,3,-9.4,1021.8,1028.2,,,,,0,0,,,3287,,,-3.8,,,,
279,2022-12-19 22:00,-3.4,,0,0,64,3,-9.2,1022.1,1028.5,,,,,9,9,,14,3393,,,-2.5,,,,
279,2022-12-19 23:00,-4.3,,0.1,0,68,3,-9.3,1022.1,1028.5,,,,,0,0,,,3320,,,-4,,,,
279,2022-12-20 0:00,-4.8,,0.2,0,71,3,-9.2,1022.4,1028.8,,,,,0,0,,,2886,,,-4.5,,,,
279,2022-12-20 1:00,-5.3,,0.2,0,72,3,-9.5,1022.5,1028.9,,,,,4,4,,12,3027,,,-4.3,,,,
279,2022-12-20 2:00,-4.9,,0.4,0,72,3.1,-9.1,1022.7,1029.1,,,,,0,0,,,2867,,,-3.9,,,,
279,2022-12-20 3:00,-4.8,,0.1,0,70,3,-9.4,1023,1029.4,,,,,0,0,,,3076,,,-4,,,,
279,2022-12-20 4:00,-5.6,,0,0,74,3,-9.5,1023,1029.4,,,,,0,0,,,2507,,,-4.6,,,,
279,2022-12-20 5:00,-6.7,,0.6,290,79,2.9,-9.7,1023.1,1029.5,,,,,0,0,,,2123,,,-5.5,,,,
279,2022-12-20 6:00,-7.2,,0,0,82,2.9,-9.7,1023.1,1029.6,,,,,0,0,,,1516,,,-6,,,,
279,2022-12-20 7:00,-7.4,,0.7,290,84,3,-9.6,1023.4,1029.9,,,,,0,0,,,1367,,,-6.4,,,,
279,2022-12-20 8:00,-7.3,,0.1,0,84,3,-9.5,1023.9,1030.4,0,,,,0,0,,,1147,,,-6.4,,,,
279,2022-12-20 9:00,-5.9,,0.1,0,80,3.2,-8.7,1024.3,1030.7,0,,,,1,1,,9,1512,,,-5.4,,,,
279,2022-12-20 10:00,-2.8,,0,0,63,3.1,-8.8,1024.7,1031.1,0.9,,,,0,0,,,1731,,,-2.8,,,,
279,2022-12-20 11:00,-1.1,,0.6,110,58,3.3,-8.3,1024.3,1030.6,1,,,,3,1,,9,2014,,,-0.1,,,,
279,2022-12-20 12:00,2.4,,1.9,340,43,3.1,-8.9,1022.8,1029,1,,,,0,0,,,4405,,,2.6,,,,
279,2022-12-20 13:00,4.1,,0.8,340,39,3.2,-8.6,1021.4,1027.6,1,,,,0,0,,,4534,,,4.4,,,,
279,2022-12-20 14:00,4.5,,1.2,340,36,3,-9.3,1020.4,1026.6,1,,,,0,0,,,4737,,,4.5,,,,
279,2022-12-20 15:00,4.9,,1.2,340,35,3,-9.3,1019.6,1025.8,1,,,,0,0,,,4989,,,3.6,,,,
279,2022-12-20 16:00,4.1,,1.3,340,37,3,-9.3,1019.4,1025.6,1,,,,4,1,,9,4894,,,0.8,,,,
279,2022-12-20 17:00,2,,0.6,270,45.5,3.2,-8.6,1019.3,1025.5,0.1,,,,1,1,,9,4458,,,-0.5,,,,
279,2022-12-20 18:00,0.2,,0,0,52,3.2,-8.5,1019.1,1025.4,0,,,,4,4,,70,3942,,,-1.3,,,,
279,2022-12-20 19:00,-0.2,,0,0,57,3.4,-7.7,1018.8,1025.1,,,,,10,5,,39,3365,,,-1,,,,
279,2022-12-20 20:00,-1.4,,0,0,62,3.4,-7.7,1018.1,1024.4,,,,,8,5,,40,3072,,,-1.7,,,,
279,2022-12-20 21:00,-1.4,,0,0,64,3.5,-7.3,1017.4,1023.7,,,,,8,1,,40,2013,,,-1.8,,,,
279,2022-12-20 22:00,-1.5,,0,0,65,3.6,-7.2,1017,1023.3,,,,,10,10,,56,2084,,,-1.8,,,,
279,2022-12-20 23:00,-2.3,,0,0,67,3.5,-7.6,1017.1,1023.4,,,,,7,7,,54,2405,,,-2.3,,,,
279,2022-12-21 0:00,-2.2,,0,0,68,3.5,-7.3,1016.8,1023.1,,,,,9,9,,,2968,,,-2.3,,,,
279,2022-12-21 1:00,-2.5,,0,0,70,3.6,-7.2,1016.3,1022.6,,,,,10,10,,51,2360,,,-2.1,,,,
279,2022-12-21 2:00,-2.2,,0,0,70,3.6,-6.9,1015.3,1021.6,,,,,10,10,,49,2409,,,-1.7,,,,
279,2022-12-21 3:00,-2,,0,0,69,3.6,-6.9,1014.1,1020.4,,,,,10,10,,48,2288,,,-1.6,,,,
279,2022-12-21 4:00,-1.9,,0,0,67,3.6,-7.2,1012.7,1019,,,,,10,6,,18,2321,,,-1.3,,,,
279,2022-12-21 5:00,-1.5,,0,0,65,3.6,-7.2,1011.8,1018.1,,,,,10,3,,11,2521,,,-1.2,,,,
279,2022-12-21 6:00,-1.4,,0,0,65,3.6,-7.1,1011.1,1017.3,,,,,10,9,,13,1875,,,-0.9,,,,
279,2022-12-21 7:00,-1.1,,0,0,63,3.6,-7.2,1010.7,1016.9,,,,,10,8,,9,1960,,,-0.7,,,,
279,2022-12-21 8:00,-2.2,,0,0,84,4.4,-4.5,1010.6,1016.9,0,,,,10,6,,3,132,,,-0.7,,,,
279,2022-12-21 9:00,-2,1.4,0,0,87,4.6,-3.8,1009.3,1015.5,0,,,,10,10,,2,291,,,-0.5,,,,
279,2022-12-21 10:00,-1.6,,0,0,87,4.8,-3.4,1009.2,1015.4,0,,,,10,10,,2,280,,,-0.3,,,,
279,2022-12-21 11:00,-1.3,,0,0,86,4.8,-3.3,1008.5,1014.7,0,,1.4,,10,,,,326,,,-0.2,,,,
279,2022-12-21 12:00,-0.6,1.1,0,0,84,4.9,-2.9,1006.9,1013.1,0,,1.4,,10,,,,550,,,0,,,,
279,2022-12-21 13:00,-0.3,,0,0,81,4.9,-3.1,1005.9,1012.1,0,,1.1,,9,,,,709,,,0.1,,,,
279,2022-12-21 14:00,1,,0,0,79,5.2,-2.2,1004.9,1011.1,0,,0.7,,8,,,,726,,,0.2,,,,
279,2022-12-21 15:00,0.7,0.1,0,0,81,5.2,-2.1,1004.3,1010.5,0,,0.5,,8,,,,799,,,0.2,,,,
279,2022-12-21 16:00,1,,0,0,80,5.3,-2,1004.1,1010.2,0,,0.4,,8,,,,973,,,0.3,,,,
279,2022-12-21 17:00,1,,0,0,81,5.3,-1.9,1003.9,1010,0,,0.4,,8,,,,866,,,0.3,,,,
279,2022-12-21 18:00,0.5,0,0.4,0,87,5.5,-1.4,1004.6,1010.8,0,,0.3,,0,,,,341,,,0.3,,,,
279,2022-12-21 19:00,0.9,,0,0,87,5.7,-1,1004.7,1010.9,,,0.4,,9,,,,593,,,0.2,,,,
279,2022-12-21 20:00,0.8,,0,0,86,5.6,-1.2,1004.3,1010.5,,,0.4,,10,,,,636,,,0.2,,,,
279,2022-12-21 21:00,0.8,0.1,0,0,87,5.6,-1.1,1004.2,1010.4,,,0.4,,9,,,,523,,,0.1,,,,
279,2022-12-21 22:00,-0.2,,0,0,90,5.4,-1.6,1003.6,1009.8,,,0.4,,0,,,,280,,,-0.6,,,,
279,2022-12-21 23:00,0,,0,0,90,5.5,-1.4,1003.4,1009.6,,,0.4,,9,,,,326,,,-0.7,,,,
279,2022-12-22 0:00,0.5,0,0.3,0,91,5.8,-0.8,1003.3,1009.5,,,0.4,,9,,,,398,,,-0.4,,,,
279,2022-12-22 1:00,2.3,,1.4,320,70,5,-2.6,1002.9,1009,,,0.4,,7,,,,1681,,,-0.4,,,,
279,2022-12-22 2:00,1,,2.2,290,69,4.5,-4,1003.3,1009.4,,,0.4,,7,,,,1469,,,-0.6,,,,
279,2022-12-22 3:00,0,0,2.4,290,65,4,-5.8,1003.8,1010,,,0.4,,7,,,,1868,,,-1.1,,,,
279,2022-12-22 4:00,-0.5,,2,290,65,3.8,-6.2,1003.8,1010,,,0.4,,6,,,,1961,,,-1.1,,,,
279,2022-12-22 5:00,-1.1,,1.3,290,67,3.8,-6.4,1003.6,1009.8,,,0.4,,7,,,,2279,,,-1.1,,,,
279,2022-12-22 6:00,-1.4,0,1,290,63,3.5,-7.5,1003.4,1009.6,,,0.4,,6,,,,2739,,,-1.1,,,,
279,2022-12-22 7:00,-2,,0.3,0,67,3.5,-7.3,1003.2,1009.4,,,0.4,,1,,,,2151,,,-1.6,,,,
279,2022-12-22 8:00,-1.9,,1,290,64,3.4,-7.8,1003.7,1009.9,0,,0.4,,5,,,,2674,,,-1.3,,,,
279,2022-12-22 9:00,-2.1,0,1.7,290,64,3.3,-8,1004.2,1010.4,0,,0.4,,5,,,,3043,,,-0.9,,,,
279,2022-12-22 10:00,-2.1,,1.9,340,56,2.9,-9.7,1004.1,1010.3,0.6,,0.4,,6,,,,3858,,,-0.5,,,,
279,2022-12-22 11:00,-1.8,,2.6,320,52,2.8,-10.3,1003.4,1009.6,0.7,,0.4,,6,,,,4287,,,-0.2,,,,
279,2022-12-22 12:00,-1.4,,2.2,290,56,3.1,-9,1002.6,1008.8,0.9,,0.4,,7,,,,4692,,,0.1,,,,
279,2022-12-22 13:00,-2,,4,270,48,2.5,-11.5,1001.4,1007.6,1,,,,6,,,,4910,,,0.2,,,,
279,2022-12-22 14:00,-1,,3.4,290,44,2.5,-11.7,1001,1007.2,0.9,,,,6,,,,4514,,,0.2,,,,
279,2022-12-22 15:00,-1.9,,2.9,290,48,2.6,-11.4,1001.5,1007.7,0.9,,,,5,,,,4497,,,0,,,,
279,2022-12-22 16:00,-2.9,,2.6,320,51,2.5,-11.6,1002.1,1008.3,1,,,,2,,,,4400,,,-0.7,,,,
279,2022-12-22 17:00,-3.8,,2.2,320,46,2.1,-13.7,1002.6,1008.9,0.2,,,,4,,,,4882,,,-1.8,,,,
279,2022-12-22 18:00,-4.8,,2.6,320,51,2.2,-13.4,1003.3,1009.6,0,,,,6,,,,4217,,,-2.5,,,,
279,2022-12-22 19:00,-5.5,,1.4,320,52,2.1,-13.8,1003.5,1009.8,,,,,0,,,,4508,,,-3,,,,
279,2022-12-22 20:00,-5.5,,1.5,320,49,2,-14.5,1003.4,1009.7,,,,,0,,,,4485,,,-3.3,,,,
279,2022-12-22 21:00,-5.9,,1.6,290,59,2.3,-12.6,1003.6,1009.9,,,,,0,,,,4114,,,-3,,,,
279,2022-12-22 22:00,-6.2,,1.3,320,68,2.6,-11.1,1003.4,1009.7,,,,,2,,,,1580,,,-2.5,,,,
279,2022-12-22 23:00,-6.9,,1.3,320,73,2.7,-10.9,1003.7,1010,,,0.7,,5,,,,1648,,,-2.1,,,,
279,2022-12-23 0:00,-6.6,0.1,3.5,290,53,2,-14.6,1003.3,1009.6,,,0.5,,0,,,,4339,,,-2.6,,,,
279,2022-12-23 1:00,-6.7,,3.3,290,51,1.9,-15.1,1003.5,1009.8,,,0.5,,3,,,,4006,,,-2.8,,,,
279,2022-12-23 2:00,-6.6,,2.8,290,52,1.9,-14.8,1003.5,1009.8,,,0.4,,4,,,,3657,,,-2.8,,,,
279,2022-12-23 3:00,-6.5,,3.6,290,51,1.9,-14.9,1003.6,1009.9,,,0.2,,1,,,,3947,,,-3,,,,
279,2022-12-23 4:00,-6.8,,3.7,290,52,1.9,-15,1003.6,1009.9,,,,,1,,,,3410,,,-3.2,,,,
279,2022-12-23 5:00,-7,,3.5,290,51,1.8,-15.4,1003.7,1010,,,,,0,,,,4257,,,-3.6,,,,
279,2022-12-23 6:00,-7,,3,290,49,1.8,-15.9,1004.1,1010.4,,,,,2,,,,4324,,,-3.9,,,,
279,2022-12-23 7:00,-7.3,,3.1,290,49,1.7,-16.2,1004.4,1010.7,,,,,5,,,,3844,,,-4.2,,,,
279,2022-12-23 8:00,-7.3,,3.7,290,47,1.7,-16.7,1004.7,1011,0,,,,5,,,,3266,,,-4.4,,,,
279,2022-12-23 9:00,-6.8,,4.2,290,46,1.7,-16.5,1004.9,1011.2,0,,,,6,,,,3016,,,-4.1,,,,
279,2022-12-23 10:00,-6.1,,4.7,290,46,1.8,-15.8,1004.9,1011.2,0.9,,,,0,,,,4162,,,-3.4,,,,
279,2022-12-23 11:00,-5.2,,5.1,270,43,1.8,-15.8,1004.2,1010.5,1,,,,0,,,,4819,,,-2.3,,,,
279,2022-12-23 12:00,-4,,6,270,38,1.7,-16.2,1003.6,1009.9,1,,,,0,,,,4604,,,-1.3,,,,
279,2022-12-23 13:00,-2.8,,3,290,37,1.8,-15.5,1003.5,1009.7,,,,,0,,,,4984,,,-0.5,,,,
279,2022-12-23 14:00,-2.8,,3.1,320,36,1.8,-15.8,1004,1010.2,,,,,0,0,,,4722,,,-0.2,,,,
279,2022-12-23 15:00,-3.4,,4.7,290,38,1.8,-15.7,1003.6,1009.8,0.9,,,,0,0,,,5000,,,-0.9,,,,
279,2022-12-23 16:00,-3.7,,3.9,320,39,1.8,-15.6,1004.1,1010.4,1,,,,5,2,,15,4945,,,-1.9,,,,
279,2022-12-23 17:00,-4.4,,4.4,290,43,1.9,-15.1,1004.9,1011.2,0.1,,,,7,7,,14,4318,,,-2.9,,,,
279,2022-12-23 18:00,-4.7,,3.2,290,49,2.1,-13.8,1005.3,1011.6,0,,,,0,0,,,4709,,,-3.6,,,,
279,2022-12-23 19:00,-4.7,,3.7,290,47,2,-14.3,1006,1012.3,,,,,1,1,,15,4886,,,-4.1,,,,
279,2022-12-23 20:00,-5,,2.5,320,52,2.2,-13.3,1007,1013.3,,,,,6,6,,12,3965,,,-3.9,,,,
279,2022-12-23 21:00,-5.2,,2.6,290,55,2.3,-12.8,1007.5,1013.8,,,,,7,7,,10,3591,,,-3.9,,,,
279,2022-12-23 22:00,-5.8,,3,320,55,2.2,-13.4,1008.5,1014.8,,,,,8,8,,10,4862,,,-4.1,,,,
279,2022-12-23 23:00,-6.8,,1.8,320,59,2.2,-13.4,1009.4,1015.8,,,,,9,9,,10,4295,,,-4.1,,,,
279,2022-12-24 0:00,-7.7,,1.1,340,59,2,-14.3,1009.7,1016.1,,,,,1,1,,8,4395,,,-4.8,,,,
279,2022-12-24 1:00,-8,,1.4,320,59,2,-14.6,1010,1016.4,,,,,1,1,,8,3729,,,-5.3,,,,
279,2022-12-24 2:00,-8.7,,1.4,290,60,1.9,-15,1011,1017.4,,,,,0,0,,,4023,,,-5.8,,,,
279,2022-12-24 3:00,-9,,1.3,290,59,1.8,-15.5,1011.7,1018.1,,,,,10,10,,7,4172,,,-6.1,,,,
279,2022-12-24 4:00,-9.5,,0.9,340,59,1.8,-16,1011.9,1018.4,,,,,0,0,,,4020,,,-6.5,,,,
279,2022-12-24 5:00,-9.3,,1.3,320,60,1.8,-15.6,1012,1018.4,,,,,0,0,,,3853,,,-6.7,,,,
279,2022-12-24 6:00,-9.7,,0.4,0,61,1.8,-15.8,1012.7,1019.2,,,,,0,0,,,3837,,,-6.9,,,,
279,2022-12-24 7:00,-10.3,,0,0,64,1.8,-15.8,1013.4,1019.9,,,,,0,0,,,3782,,,-7.1,,,,
279,2022-12-24 8:00,-10.4,,0.7,70,58,1.6,-17,1014,1020.5,0,,,,0,0,,,3398,,,-7.2,,,,
279,2022-12-24 9:00,-8.1,,1.6,340,54,1.8,-15.7,1014.1,1020.5,0,,,,0,0,,,3639,,,-6.7,,,,
279,2022-12-24 10:00,-5.9,,1.9,340,47,1.8,-15.4,1014.3,1020.7,0.9,,,,0,0,,,4072,,,-5.2,,,,
279,2022-12-24 11:00,-4.4,,2.4,340,39,1.7,-16.3,1013.8,1020.1,1,,,,2,1,,7,4241,,,-2.8,,,,
279,2022-12-24 12:00,-2.4,,1.8,340,35,1.8,-15.8,1013,1019.3,1,,,,1,1,,7,4460,,,-1,,,,
279,2022-12-24 13:00,-1.5,,1.6,290,36,2,-14.6,1012.5,1018.8,1,,,,1,1,,7,4652,,,-0.2,,,,
279,2022-12-24 14:00,-0.4,,2.1,320,33,2,-14.7,1012.4,1018.6,1,,,,0,0,,,4595,,,0,,,,
279,2022-12-24 15:00,0.5,,1.6,290,33,2.1,-13.9,1012.4,1018.6,1,,,,0,0,,,4816,,,0.2,,,,
279,2022-12-24 16:00,-0.2,,2.1,320,36,2.2,-13.5,1012.9,1019.1,1,,,,0,0,,,4507,,,0.1,,,,
279,2022-12-24 17:00,-1.1,,1,290,39,2.2,-13.3,1013.5,1019.8,0.2,,,,0,0,,,4244,,,-1.5,,,,
279,2022-12-24 18:00,-2.1,,0.4,0,45,2.4,-12.4,1013.9,1020.2,0,,,,0,0,,,3631,,,-2.6,,,,
279,2022-12-24 19:00,-2.9,,0.6,290,50,2.5,-11.8,1014.3,1020.6,,,,,0,0,,,4084,,,-3.3,,,,
279,2022-12-24 20:00,-4.1,,0.9,340,53,2.4,-12.2,1014.1,1020.4,,,,,0,0,,,2947,,,-3.8,,,,
279,2022-12-24 21:00,-4.2,,0.8,270,57,2.6,-11.4,1014.1,1020.4,,,,,2,1,,7,3367,,,-4.3,,,,
279,2022-12-24 22:00,-4.3,,1.9,340,55,2.4,-12,1014.8,1021.1,,,,,0,0,,,3193,,,-4.6,,,,
279,2022-12-24 23:00,-4,,2,340,51,2.3,-12.6,1014.7,1021,,,,,1,1,,69,3754,,,-4.9,,,,
279,2022-12-25 0:00,-4.1,,1.8,340,50,2.3,-13,1014.8,1021.1,,,,,2,1,,,3610,,,-5.2,,,,
279,2022-12-25 1:00,-4.6,,2.8,340,50,2.2,-13.4,1015,1021.3,,,,,0,0,,,3440,,,-5.4,,,,
279,2022-12-25 2:00,-5.4,,2,340,53,2.2,-13.4,1015.4,1021.8,,,,,2,1,,69,2875,,,-5.7,,,,
279,2022-12-25 3:00,-5.5,,0.6,270,55,2.2,-13.1,1015.5,1021.9,,,,,0,0,,,3147,,,-6,,,,
279,2022-12-25 4:00,-6,,1.1,320,55,2.2,-13.5,1015.3,1021.7,,,,,0,0,,,3063,,,-6.2,,,,
279,2022-12-25 5:00,-6.6,,2.5,340,59,2.2,-13.2,1015.2,1021.6,,,,,2,0,,,2861,,,-6.4,,,,
279,2022-12-25 6:00,-5.4,,1.5,320,56,2.3,-12.8,1015.3,1021.7,,,,,5,0,,,3196,,,-6.4,,,,
279,2022-12-25 7:00,-6.6,,2,340,64,2.4,-12.2,1015.9,1022.3,,,,,3,0,,,2532,,,-6.5,,,,
279,2022-12-25 8:00,-5.5,,2.2,340,66,2.7,-10.8,1015.9,1022.3,0,,,,0,0,,,2525,,,-6.2,,,,
279,2022-12-25 9:00,-2.6,,1.8,320,60,3,-9.3,1016.3,1022.6,0,,,,1,0,,,2968,,,-5.5,,,,
